,Time,mV,ppb
0,04/15/24:05:59:31,285.442,510
1,04/15/24:05:59:32,286.019,512
2,04/15/24:05:59:33,286.384,512
3,04/15/24:05:59:34,286.412,512
4,04/15/24:05:59:35,286.316,512
5,04/15/24:05:59:36,286.205,512
6,04/15/24:05:59:37,286.051,512
7,04/15/24:05:59:38,285.862,511
8,04/15/24:05:59:39,285.743,511
9,04/15/24:05:59:40,285.658,511
10,04/15/24:05:59:41,285.608,511
11,04/15/24:05:59:43,285.529,511
12,04/15/24:05:59:44,285.483,510
13,04/15/24:05:59:45,285.43,510
14,04/15/24:05:59:46,285.422,510
15,04/15/24:05:59:47,285.44,510
16,04/15/24:05:59:48,285.479,510
17,04/15/24:05:59:49,285.548,511
18,04/15/24:05:59:50,285.641,511
19,04/15/24:05:59:51,285.752,511
20,04/15/24:05:59:52,285.861,511
21,04/15/24:05:59:53,285.981,511
22,04/15/24:05:59:54,286.1,512
23,04/15/24:05:59:55,286.214,512
24,04/15/24:05:59:56,286.338,512
25,04/15/24:05:59:57,286.484,512
26,04/15/24:05:59:58,286.643,513
27,04/15/24:05:59:59,286.811,513
28,04/15/24:06:00:00,286.972,513
29,04/15/24:06:00:01,287.137,514
30,04/15/24:06:00:02,287.304,514
31,04/15/24:06:00:03,287.476,514
32,04/15/24:06:00:04,287.62,515
33,04/15/24:06:00:05,287.789,515
34,04/15/24:06:00:06,287.981,515
35,04/15/24:06:00:08,288.161,516
36,04/15/24:06:00:09,288.35,516
37,04/15/24:06:00:10,288.538,517
38,04/15/24:06:00:11,288.732,517
39,04/15/24:06:00:12,288.91,517
40,04/15/24:06:00:13,289.087,518
41,04/15/24:06:00:14,289.253,518
42,04/15/24:06:00:15,289.416,518
43,04/15/24:06:00:16,289.582,519
44,04/15/24:06:00:17,289.754,519
45,04/15/24:06:00:18,289.928,519
46,04/15/24:06:00:19,290.126,520
47,04/15/24:06:00:20,290.292,520
48,04/15/24:06:00:21,290.444,520
49,04/15/24:06:00:22,290.632,521
50,04/15/24:06:00:23,290.797,521
51,04/15/24:06:00:24,290.981,521
52,04/15/24:06:00:25,291.16,522
53,04/15/24:06:00:26,291.34,522
54,04/15/24:06:00:27,291.527,523
55,04/15/24:06:00:28,291.719,523
56,04/15/24:06:00:30,291.863,523
57,04/15/24:06:00:31,291.98,523
58,04/15/24:06:00:32,292.139,524
59,04/15/24:06:00:33,292.302,524
60,04/15/24:06:00:34,292.479,524
61,04/15/24:06:00:35,292.664,525
62,04/15/24:06:00:36,292.276,524
63,04/15/24:06:00:37,291.951,523
64,04/15/24:06:00:38,291.877,523
65,04/15/24:06:00:39,291.909,523
66,04/15/24:06:00:40,292.035,524
67,04/15/24:06:00:41,292.185,524
68,04/15/24:06:00:42,292.353,524
69,04/15/24:06:00:43,292.585,525
70,04/15/24:06:00:44,292.793,525
71,04/15/24:06:00:45,293.007,526
72,04/15/24:06:00:46,293.235,526
73,04/15/24:06:00:47,293.436,526
74,04/15/24:06:00:48,293.626,527
75,04/15/24:06:00:49,293.806,527
76,04/15/24:06:00:51,293.995,527
77,04/15/24:06:00:52,294.181,528
78,04/15/24:06:00:53,294.358,528
79,04/15/24:06:00:54,294.52,529
80,04/15/24:06:00:55,294.697,529
81,04/15/24:06:00:56,294.84,529
82,04/15/24:06:00:57,295.028,530
83,04/15/24:06:00:58,295.179,530
84,04/15/24:06:00:59,295.323,530
85,04/15/24:06:01:00,295.474,530
86,04/15/24:06:01:01,295.63,531
87,04/15/24:06:01:02,295.8,531
88,04/15/24:06:01:03,295.964,531
89,04/15/24:06:01:04,296.104,532
90,04/15/24:06:01:05,296.282,532
91,04/15/24:06:01:06,296.441,532
92,04/15/24:06:01:07,296.584,533
93,04/15/24:06:01:08,296.733,533
94,04/15/24:06:01:09,296.889,533
95,04/15/24:06:01:10,297.02,534
96,04/15/24:06:01:11,297.133,534
97,04/15/24:06:01:12,297.262,534
98,04/15/24:06:01:14,297.408,534
99,04/15/24:06:01:15,297.552,535
100,04/15/24:06:01:16,297.698,535
101,04/15/24:06:01:17,297.847,535
102,04/15/24:06:01:18,297.995,535
103,04/15/24:06:01:19,298.126,536
104,04/15/24:06:01:20,298.255,536
105,04/15/24:06:01:21,298.385,536
106,04/15/24:06:01:22,298.504,537
107,04/15/24:06:01:23,298.629,537
108,04/15/24:06:01:24,298.766,537
109,04/15/24:06:01:25,298.875,537
110,04/15/24:06:01:26,298.985,537
111,04/15/24:06:01:27,299.12,538
112,04/15/24:06:01:28,299.247,538
113,04/15/24:06:01:29,299.362,538
114,04/15/24:06:01:30,299.492,538
115,04/15/24:06:01:31,299.618,539
116,04/15/24:06:01:32,299.748,539
117,04/15/24:06:01:33,299.849,539
118,04/15/24:06:01:34,299.976,539
119,04/15/24:06:01:35,300.118,540
120,04/15/24:06:01:37,300.248,540
121,04/15/24:06:01:38,300.384,540
122,04/15/24:06:01:39,300.51,541
123,04/15/24:06:01:40,300.635,541
124,04/15/24:06:01:41,300.75,541
125,04/15/24:06:01:42,300.867,541
126,04/15/24:06:01:43,300.958,541
127,04/15/24:06:01:44,301.053,542
128,04/15/24:06:01:45,301.156,542
129,04/15/24:06:01:46,301.273,542
130,04/15/24:06:01:47,301.381,542
131,04/15/24:06:01:48,301.488,542
132,04/15/24:06:01:49,301.613,543
133,04/15/24:06:01:50,301.731,543
134,04/15/24:06:01:51,301.839,543
135,04/15/24:06:01:52,301.965,543
136,04/15/24:06:01:53,302.117,544
137,04/15/24:06:01:54,302.213,544
138,04/15/24:06:01:55,302.318,544
139,04/15/24:06:01:56,302.426,544
140,04/15/24:06:01:57,302.536,545
141,04/15/24:06:01:58,302.629,545
142,04/15/24:06:01:59,302.75,545
143,04/15/24:06:02:01,302.871,545
144,04/15/24:06:02:02,302.976,545
145,04/15/24:06:02:03,303.086,546
146,04/15/24:06:02:04,303.195,546
147,04/15/24:06:02:05,303.292,546
148,04/15/24:06:02:06,303.408,546
149,04/15/24:06:02:07,303.555,547
150,04/15/24:06:02:08,303.666,547
151,04/15/24:06:02:09,303.793,547
152,04/15/24:06:02:10,303.905,547
153,04/15/24:06:02:11,304.027,548
154,04/15/24:06:02:12,304.149,548
155,04/15/24:06:02:13,304.267,548
156,04/15/24:06:02:14,304.371,548
157,04/15/24:06:02:15,304.477,548
158,04/15/24:06:02:16,304.574,549
159,04/15/24:06:02:17,304.692,549
160,04/15/24:06:02:18,304.802,549
161,04/15/24:06:02:19,304.92,549
162,04/15/24:06:02:21,305.044,550
163,04/15/24:06:02:22,305.131,550
164,04/15/24:06:02:23,305.254,550
165,04/15/24:06:02:24,305.39,550
166,04/15/24:06:02:25,305.508,551
167,04/15/24:06:02:26,305.653,551
168,04/15/24:06:02:27,305.761,551
169,04/15/24:06:02:28,305.863,551
170,04/15/24:06:02:29,305.973,551
171,04/15/24:06:02:30,306.095,552
172,04/15/24:06:02:31,306.204,552
173,04/15/24:06:02:32,306.317,552
174,04/15/24:06:02:33,306.43,552
175,04/15/24:06:02:34,306.535,553
176,04/15/24:06:02:35,306.641,553
177,04/15/24:06:02:36,306.755,553
178,04/15/24:06:02:37,306.853,553
179,04/15/24:06:02:38,306.971,553
180,04/15/24:06:02:39,307.1,554
181,04/15/24:06:02:40,307.231,554
182,04/15/24:06:02:41,307.347,554
183,04/15/24:06:02:42,307.458,554
184,04/15/24:06:02:43,307.556,555
185,04/15/24:06:02:45,307.638,555
186,04/15/24:06:02:46,307.707,555
187,04/15/24:06:02:47,307.803,555
188,04/15/24:06:02:48,307.914,555
189,04/15/24:06:02:49,308.02,556
190,04/15/24:06:02:50,308.119,556
191,04/15/24:06:02:51,308.214,556
192,04/15/24:06:02:52,308.325,556
193,04/15/24:06:02:53,308.417,556
