,Time,mV,ppb
0,04/15/24:04:56:57,286.726,513
1,04/15/24:04:56:58,287.283,514
2,04/15/24:04:56:59,287.642,515
3,04/15/24:04:57:00,287.668,515
4,04/15/24:04:57:01,287.56,515
5,04/15/24:04:57:02,287.371,514
6,04/15/24:04:57:04,287.225,514
7,04/15/24:04:57:05,287.13,514
8,04/15/24:04:57:06,286.992,513
9,04/15/24:04:57:07,286.852,513
10,04/15/24:04:57:08,286.727,513
11,04/15/24:04:57:09,286.645,513
12,04/15/24:04:57:10,286.593,513
13,04/15/24:04:57:11,286.566,513
14,04/15/24:04:57:12,286.569,513
15,04/15/24:04:57:13,286.611,513
16,04/15/24:04:57:14,286.662,513
17,04/15/24:04:57:15,286.75,513
18,04/15/24:04:57:16,286.823,513
19,04/15/24:04:57:17,286.951,513
20,04/15/24:04:57:18,287.089,514
21,04/15/24:04:57:19,287.209,514
22,04/15/24:04:57:20,287.344,514
23,04/15/24:04:57:21,287.464,514
24,04/15/24:04:57:22,287.59,515
25,04/15/24:04:57:23,287.735,515
26,04/15/24:04:57:24,287.886,515
27,04/15/24:04:57:25,288.032,516
28,04/15/24:04:57:26,288.177,516
29,04/15/24:04:57:27,288.332,516
30,04/15/24:04:57:29,288.498,516
31,04/15/24:04:57:30,288.656,517
32,04/15/24:04:57:31,288.816,517
33,04/15/24:04:57:32,289.004,518
34,04/15/24:04:57:33,289.193,518
35,04/15/24:04:57:34,289.375,518
36,04/15/24:04:57:35,289.555,519
37,04/15/24:04:57:36,289.719,519
38,04/15/24:04:57:37,289.894,519
39,04/15/24:04:57:38,290.076,520
40,04/15/24:04:57:39,290.272,520
41,04/15/24:04:57:40,290.432,520
42,04/15/24:04:57:41,290.613,521
43,04/15/24:04:57:42,290.786,521
44,04/15/24:04:57:43,290.983,521
45,04/15/24:04:57:44,291.184,522
46,04/15/24:04:57:45,291.355,522
47,04/15/24:04:57:46,291.51,523
48,04/15/24:04:57:47,291.7,523
49,04/15/24:04:57:49,291.849,523
50,04/15/24:04:57:50,292.001,524
