,Time,mV,ppb
0,04/13/24:12:49:42,285.246,510
1,04/13/24:12:49:43,286.17,512
2,04/13/24:12:49:44,286.78,513
3,04/13/24:12:49:45,287.044,514
4,04/13/24:12:49:46,287.127,514
5,04/13/24:12:49:47,287.178,514
6,04/13/24:12:49:48,287.382,514
7,04/13/24:12:49:49,287.785,515
8,04/13/24:12:49:50,288.395,516
9,04/13/24:12:49:51,289.205,518
10,04/13/24:12:49:52,290.107,520
11,04/13/24:12:49:53,291.216,522
12,04/13/24:12:49:54,292.353,524
13,04/13/24:12:49:55,293.54,527
14,04/13/24:12:49:56,294.776,529
15,04/13/24:12:49:57,295.991,531
16,04/13/24:12:49:58,297.185,534
17,04/13/24:12:49:59,298.438,536
18,04/13/24:12:50:01,299.558,539
19,04/13/24:12:50:02,300.704,541
20,04/13/24:12:50:03,301.844,543
21,04/13/24:12:50:04,302.911,545
22,04/13/24:12:50:05,303.987,547
23,04/13/24:12:50:06,304.978,549
24,04/13/24:12:50:07,306.014,552
25,04/13/24:12:50:08,306.982,553
26,04/13/24:12:50:09,307.912,555
27,04/13/24:12:50:10,308.853,557
28,04/13/24:12:50:11,309.759,559
29,04/13/24:12:50:12,310.663,561
30,04/13/24:12:50:13,311.537,563
31,04/13/24:12:50:14,312.384,564
32,04/13/24:12:50:15,313.255,566
33,04/13/24:12:50:16,314.116,568
34,04/13/24:12:50:17,314.985,569
35,04/13/24:12:50:18,315.79,571
36,04/13/24:12:50:19,316.518,573
37,04/13/24:12:50:20,317.285,574
38,04/13/24:12:50:21,318.074,576
39,04/13/24:12:50:22,318.844,577
40,04/13/24:12:50:23,319.595,579
41,04/13/24:12:50:25,320.341,580
42,04/13/24:12:50:26,321.076,582
43,04/13/24:12:50:27,321.837,583
44,04/13/24:12:50:28,322.561,585
45,04/13/24:12:50:29,323.254,586
46,04/13/24:12:50:30,323.957,587
47,04/13/24:12:50:31,324.631,589
48,04/13/24:12:50:32,325.3,590
49,04/13/24:12:50:33,325.981,591
50,04/13/24:12:50:34,326.619,593
51,04/13/24:12:50:35,327.282,594
52,04/13/24:12:50:36,327.955,595
53,04/13/24:12:50:37,328.58,597
54,04/13/24:12:50:38,329.249,598
55,04/13/24:12:50:39,329.855,599
56,04/13/24:12:50:40,330.456,600
57,04/13/24:12:50:41,331.06,602
58,04/13/24:12:50:42,331.626,603
59,04/13/24:12:50:43,332.218,604
60,04/13/24:12:50:44,332.794,605
61,04/13/24:12:50:46,333.317,606
62,04/13/24:12:50:47,333.136,606
63,04/13/24:12:50:48,333.01,606
64,04/13/24:12:50:49,333.289,606
65,04/13/24:12:50:50,333.79,607
66,04/13/24:12:50:51,334.352,608
67,04/13/24:12:50:52,335.014,610
68,04/13/24:12:50:53,335.644,611
69,04/13/24:12:50:54,336.233,612
70,04/13/24:12:50:55,336.773,613
71,04/13/24:12:50:56,337.199,614
72,04/13/24:12:50:57,337.528,615
73,04/13/24:12:50:58,337.765,615
74,04/13/24:12:50:59,337.884,615
75,04/13/24:12:51:00,337.82,615
76,04/13/24:12:51:01,337.605,615
77,04/13/24:12:51:02,337.267,614
78,04/13/24:12:51:03,336.776,613
79,04/13/24:12:51:04,336.179,612
80,04/13/24:12:51:05,335.498,610
81,04/13/24:12:51:06,334.684,609
82,04/13/24:12:51:08,333.863,607
83,04/13/24:12:51:09,333.001,606
84,04/13/24:12:51:10,332.14,604
85,04/13/24:12:51:11,331.257,602
86,04/13/24:12:51:12,330.344,600
87,04/13/24:12:51:13,329.438,598
88,04/13/24:12:51:14,328.571,597
89,04/13/24:12:51:15,327.711,595
90,04/13/24:12:51:16,326.928,593
91,04/13/24:12:51:17,326.114,592
92,04/13/24:12:51:18,325.35,590
93,04/13/24:12:51:19,324.605,589
94,04/13/24:12:51:20,323.9,587
95,04/13/24:12:51:21,323.231,586
96,04/13/24:12:51:22,322.594,585
97,04/13/24:12:51:23,321.995,583
98,04/13/24:12:51:24,321.432,582
99,04/13/24:12:51:25,320.878,581
100,04/13/24:12:51:26,320.361,580
101,04/13/24:12:51:27,319.864,579
102,04/13/24:12:51:28,319.362,578
103,04/13/24:12:51:29,318.905,577
104,04/13/24:12:51:30,318.491,576
105,04/13/24:12:51:31,318.064,576
106,04/13/24:12:51:32,317.678,575
107,04/13/24:12:51:34,317.276,574
108,04/13/24:12:51:35,316.912,573
109,04/13/24:12:51:36,316.538,573
110,04/13/24:12:51:37,316.292,572
111,04/13/24:12:51:38,316.136,572
112,04/13/24:12:51:39,316.155,572
113,04/13/24:12:51:40,316.359,572
114,04/13/24:12:51:41,316.76,573
115,04/13/24:12:51:42,317.306,574
116,04/13/24:12:51:43,317.964,575
117,04/13/24:12:51:44,318.58,577
118,04/13/24:12:51:45,319.148,578
119,04/13/24:12:51:46,319.689,579
120,04/13/24:12:51:47,320.153,580
121,04/13/24:12:51:48,320.539,581
122,04/13/24:12:51:49,320.803,581
123,04/13/24:12:51:50,321.001,582
124,04/13/24:12:51:51,321.1,582
125,04/13/24:12:51:52,321.128,582
126,04/13/24:12:51:53,321.073,582
127,04/13/24:12:51:54,320.965,581
128,04/13/24:12:51:56,320.801,581
129,04/13/24:12:51:57,320.583,581
130,04/13/24:12:51:58,320.35,580
131,04/13/24:12:51:59,320.147,580
132,04/13/24:12:52:00,320.029,580
133,04/13/24:12:52:01,320.154,580
134,04/13/24:12:52:02,320.711,581
135,04/13/24:12:52:03,321.769,583
136,04/13/24:12:52:04,323.394,586
137,04/13/24:12:52:05,325.82,591
138,04/13/24:12:52:06,329.168,598
139,04/13/24:12:52:07,333.028,606
140,04/13/24:12:52:08,337.304,614
141,04/13/24:12:52:09,341.704,623
142,04/13/24:12:52:10,346.379,632
143,04/13/24:12:52:11,350.949,641
144,04/13/24:12:52:12,355.249,650
145,04/13/24:12:52:13,359.399,658
146,04/13/24:12:52:14,363.251,666
147,04/13/24:12:52:15,366.654,673
148,04/13/24:12:52:16,369.617,679
149,04/13/24:12:52:17,372.039,684
150,04/13/24:12:52:19,374.296,688
151,04/13/24:12:52:20,376.205,692
152,04/13/24:12:52:21,378.04,696
153,04/13/24:12:52:22,380.005,700
154,04/13/24:12:52:23,382.163,704
155,04/13/24:12:52:24,384.629,709
156,04/13/24:12:52:25,387.471,714
157,04/13/24:12:52:26,390.455,720
158,04/13/24:12:52:27,393.848,727
159,04/13/24:12:52:28,397.412,734
160,04/13/24:12:52:29,401.087,742
161,04/13/24:12:52:30,404.748,749
162,04/13/24:12:52:31,408.326,756
163,04/13/24:12:52:32,411.603,763
164,04/13/24:12:52:33,414.856,769
165,04/13/24:12:52:34,417.878,775
166,04/13/24:12:52:35,420.654,781
167,04/13/24:12:52:36,423.177,786
168,04/13/24:12:52:37,425.405,790
169,04/13/24:12:52:38,427.342,794
170,04/13/24:12:52:39,429.104,798
171,04/13/24:12:52:40,430.67,801
172,04/13/24:12:52:41,432.075,804
173,04/13/24:12:52:43,433.02,806
174,04/13/24:12:52:44,433.621,807
175,04/13/24:12:52:45,433.856,807
176,04/13/24:12:52:46,433.706,807
177,04/13/24:12:52:47,433.194,806
178,04/13/24:12:52:48,432.216,804
